session_id,user_id,session_start_timestamp,booking_timestamp,time_to_booking
vNF4I3VOjK9Ici2x,VJ29YkcWrVTKhAhX,38:46.4,null,
XMDwpFOEQg8oArkP,0oW2DQuYDqcCz8tF,01:27.9,null,
Mm9TFDnOOPsYcMb8,0oW2DQuYDqcCz8tF,34:58.9,46:18.9,11.33342471
4le87se8UcgvWTKP,z62tOWFPMdwVoSSq,14:42.5,null,
p9jVM82gitvYSoo2,z62tOWFPMdwVoSSq,52:17.6,null,
mdk04c85FXDCHOao,z62tOWFPMdwVoSSq,57:19.1,null,
wegloxzpwMI5DDt3,0nwgHM5Ca6fI8icI,22:52.4,null,
EAo0NsH7KQqS7SLL,0nwgHM5Ca6fI8icI,52:36.8,00:46.3,8.158789753
OLEyYbY4yrUbhm1U,MPkjZGKVSvjLUFmY,30:01.1,null,
KjL7TZN1FXbW2Z9g,w1muqNIelnTR1Smu,13:59.9,null,
O1O0CgGC62zn5uMJ,mNQmL57CEeroInNl,30:32.2,null,
FTjmVXckEVTGEQOi,mNQmL57CEeroInNl,46:11.3,null,
VcJbuZupdkkN3FdO,OzsJP8o4LNATrkMY,06:21.7,null,
7dlvjLmw87NGEVar,0iQyRN3GLjhjEaHo,52:42.2,03:28.3,10.76841066
uOHjoMiWW25a3RR7,WRtlu69Dkrndcfus,22:07.1,null,
UiG7SCDtsxI3gvpt,n8unwAzMSnaU7HN7,50:28.9,null,
sj7jAlgB3utB9zDI,n8unwAzMSnaU7HN7,07:56.4,null,
MOxQGHHlFrihyKHG,n8unwAzMSnaU7HN7,45:24.9,03:33.0,18.135242
ziZTqOIuLGlq0Gfw,6TozHDgu6WM8dXpy,53:18.1,null,
iH78Jf7TQha5obLH,qk3UZbjv2oQwNkvU,48:11.4,03:30.5,15.31831617
XE2rj2pAqaNMZWOF,qk3UZbjv2oQwNkvU,54:28.7,null,
XXXQhz94CdQJyq2s,b5Rj91Vvj1fcwZnt,37:38.1,null,
jLwYMNt78exnTVJB,S8M2z9MuUUrh6faZ,59:16.8,null,
kX5qGDzDJPcE7zBo,S8M2z9MuUUrh6faZ,43:52.9,50:52.6,6.9943188
WAM6q5KTpTeYNOYe,00WTrvAywA3W13ys,17:13.0,null,
PmYB62Z2MbPvG7KE,AovRWhpfkQu3aC1Q,36:14.9,null,
ES6vVRW895SBacn6,fWepeFm6UOEW4Ebi,23:34.9,null,
iLOwLNQQuH06kped,YV6GCDxs1Qf9XxEH,14:36.9,null,
py8vACAAhkKPELBn,YV6GCDxs1Qf9XxEH,25:56.2,43:48.2,17.86575672
raw2htgi2mxz3O7z,btqKMsSfzp1jQWJq,50:25.1,null,
IcBMWYIEEfxzV57W,Mwn9AStxNtrgnsvB,44:02.1,null,
g25BaJxf43S5KFkq,9i6KHpJ103xWGZ9e,31:19.8,43:45.7,12.4330237
XzfKmg16KnqubhU6,xpREcP7wCgBJo5KM,13:53.2,null,
PXtV5FEwxcmuIWAr,8SJ0ywPsQZDa87x0,48:07.4,null,
ma33lWVJn7i6qJve,fhtpOAbTjPzrJ0PI,34:58.2,null,
Q8cmpZ2GkZw2WQAB,QjNcWyWDdErrKyGe,28:24.9,43:15.1,14.83721917
V681rGQ54Yun7Xsr,gb6qUVB8T9iIc5RH,02:55.9,12:48.8,9.881301258
iAr86iTi9oXT3hUI,MpQ0cTpPz5HSQ0U7,14:39.7,28:32.9,13.88609643
G2IkEu5W4AnHntpV,AyDYE8CnHvlVmHDW,56:19.4,null,
WFnxDoaEGZZZdLaX,KFP5E3XUSgShbAc1,36:46.5,null,
836DBEaBf83ZeGfh,pOipXqBXbHUXcl1P,05:59.1,24:57.4,18.97145261
LhLt69WS2Za2t1Uf,RW5fxbuS9H7Cu1ml,00:30.7,18:53.0,18.37232963
6d3VAeI7mchBo4NQ,null,16:41.6,null,
T28oq31bvp0erZlK,UXfeENy1Lf8sFObU,30:45.3,null,
LiN6GKr1Q0jzHAft,v92MCqisfJmxsAwq,55:55.6,null,
vrfK5TrU3ykDqflO,null,14:41.9,null,
Y1jhELyXNjo5yYLB,oj4glFzwGBhS1QlZ,59:22.7,null,
pqAIHxAjLYU0Yvtc,1RhVlQfAeRYMzYxF,13:59.6,null,
7tsIt5POYGurvRYX,bhDw8rXxjmpjyWKn,13:55.5,null,
NHZf1pCdjeKKXl1t,qeAOjftn9TGXp7R0,51:18.2,11:34.8,20.27753218
uB5AGJdyD1U6TxQX,qeAOjftn9TGXp7R0,06:13.6,null,
hZdEaaxbzGmpC6OQ,mAV9nZDKfoYNTRI0,09:26.6,null,
b3u56iasB895TiXm,mAV9nZDKfoYNTRI0,21:03.3,null,
ki6MJS8jDjj7fp2h,null,07:30.0,null,
EHMhqeEJwYWHAxIl,r9Z4JAS6MKlqKBD6,25:19.8,null,
GC4sBvQwHoFgPT2K,r9Z4JAS6MKlqKBD6,59:37.0,null,
zN0wTrVHQobve8EB,Cdgz77DVwxv60WzO,30:12.8,41:00.2,10.78971315
XBSKkIiHqNslw1uq,Cdgz77DVwxv60WzO,21:59.9,34:53.4,12.89234881
tzKRxusYo4bOq1ld,Cdgz77DVwxv60WzO,19:40.0,null,
mmmdtH31mcuRA8vx,A6wODrdt1CovvXYT,35:28.7,null,
DIFXu8UPO8tBCY9S,A6wODrdt1CovvXYT,00:40.4,null,
ict1ej01ni2HbLEo,A6wODrdt1CovvXYT,33:58.5,49:32.3,15.56238836
ZtQg7vJGQXG4hlBb,aCfHZpSuHrbDKFk2,48:32.6,null,
sA3RoyzUHnKMBPMU,HvqD9YhQPMRiqOPA,38:16.5,null,
EvkNKLDs4um6jFMT,HvqD9YhQPMRiqOPA,32:53.5,null,
U4mZU4KOMnMKBvgZ,null,18:15.2,null,
lZIFDJ8Bu8o26pIT,null,42:40.6,null,
FApCvna6HAnl0Ixq,o2T0IMHOZETyhMp7,47:25.7,05:55.2,18.49121829
DB4ESmX6lB8JfeGn,null,07:09.3,null,
RGNyubhuTfWAGZGL,BT0tqlpATTnG8dO6,23:48.3,50:14.5,26.43548448
vpnpUD1GbDsAyB1g,D4CzURSq2683Tqk5,30:20.9,null,
Od8WnYn89LK4uSaw,D4CzURSq2683Tqk5,14:21.4,null,
EkP8BjSTlDfYWdjv,lWJmAQCXSyHUtTsN,43:56.3,null,
hY3lbAXDSRppBAAu,lWJmAQCXSyHUtTsN,44:22.2,null,
4icdSFT5oIcDgtnZ,lWJmAQCXSyHUtTsN,50:49.6,null,
O40vcVLIR0ai5QSw,GW95atEN2WGckMtw,41:15.4,null,
SO0jwXdEyB2zditV,GW95atEN2WGckMtw,13:27.5,null,
LgXTaCU6E0XXR0CE,GW95atEN2WGckMtw,11:33.1,null,
BntjGSOKo964bMKj,null,11:30.8,27:34.4,16.05894107
PaSLQMfBtlyZrG6u,0XJw6A9Br5iODsND,53:40.2,null,
4npocuoyPGi26xb7,0XJw6A9Br5iODsND,01:29.5,null,
KNeCb8a6jzY1meVe,fxhH8UY3rY9YkgKN,12:07.1,27:10.9,15.06331723
NQZeinlojGBHpZJM,null,13:10.4,null,
oEdf6RXuLymtk1tF,DlktIa56SMdkecxW,38:29.1,null,
F7g7qJGBr0e0bkF6,DlktIa56SMdkecxW,06:16.9,null,
mBuqtd8Y9tCNgI7b,Wi31FMr2xg8B8zQW,52:50.9,null,
L3ymkmDnO8Iyvuc8,Wi31FMr2xg8B8zQW,59:49.5,null,
bd1OWWCO6AamdJQ7,LMxa6tbwGyBDp4D3,55:13.4,null,
DK2PAOMQAt0QCVys,null,58:15.6,10:11.1,11.92453744
F71tzSmA1zmWVL5V,jWBZxvGMTtxB7ZCq,30:08.7,null,
QwhM5Bsuj0r5C9ta,3PLxnjupC60IxEkd,39:30.0,59:17.7,19.79499532
BTRK5d1SxaR3G90E,3PLxnjupC60IxEkd,04:44.5,null,
1XuTINKASnO20u1P,oZBCgJiUmJ5D29gq,34:15.1,null,
EP0or6OxoHpycH9C,wBiMzanrKxplzDVO,18:47.3,null,
nWSK7ZHTF0SMGZvh,wBiMzanrKxplzDVO,23:30.5,36:50.2,13.32821408
EE0n8mGKwKALsR4J,VllfOgKsdKNMPKhF,25:36.7,34:23.9,8.786871128
tveYZfiI1vb7uebw,HxdJLko5ifgQeGXS,07:18.3,null,
mhxUEMCiz6C4LAgH,null,27:36.7,null,
xR7RlcNnIxLZjnws,ZEk1ggkHkynIEehO,02:45.9,null,
wyOxtkf5sQMPKKqJ,fQQV2kDHOO4eGVc0,07:55.1,null,
g02HbvWqcwGctBI5,fQQV2kDHOO4eGVc0,27:43.7,null,
eJQbIPPi55FHx6yw,wSc3FKzu22fKeDyy,22:11.5,44:51.8,22.67096791
Mui5lsq4ET2SKOvg,rkbQUIJ3hlJpVLGA,32:12.5,null,
SElx8AcLME6NbnX1,EocCwQ9L2qT6nETZ,06:04.8,null,
8yhFxi1v9orblQvV,MK5dQpv73cPIzAb9,44:10.7,null,
uhPyHGGK2CF5eIIb,LRg6n66EGvu6BVtX,40:26.3,null,
gL8w5SjBkS012PLg,LRg6n66EGvu6BVtX,04:10.5,null,
flRB7ELfF9N4UBdJ,ZTNKYB0WRHqMgHyV,03:45.7,null,
rYQY3OaXkx1H30dS,v5kBLXPnfeoen06A,59:49.6,null,
434sF40xXAvM3GSs,v5kBLXPnfeoen06A,29:13.9,null,
mklKyDv5jvu45Lct,lY3kH3pHNN8sEIb2,18:20.6,39:33.0,21.20689404
XlpIta0UoNpCuy8W,lY3kH3pHNN8sEIb2,21:52.0,null,
88ywKXztGXTGn2vj,1GJcTfENTZtXiqGV,05:41.0,null,
Sg4tBgWVpoGImtpF,ojiKElnHMbPQ6Mgl,14:32.8,null,
ntEA70gecjSD8cSL,csi89vx4v1K1NxaQ,29:10.5,null,
yWVM7ZhFrEf4b8OP,csi89vx4v1K1NxaQ,28:07.3,null,
3fiN5oC4Tq6wNzP1,csi89vx4v1K1NxaQ,04:18.6,null,
KddGsgRdOlSa72am,n7rOiDPeKtHzRVVR,45:57.5,null,
GZUpmC8YREQXRLqC,n7rOiDPeKtHzRVVR,40:43.1,null,
oGdzeBcl3T5Acrzx,n7rOiDPeKtHzRVVR,41:12.5,58:13.3,17.01264792
TemNprJGE4IitHPp,CHBrsQmuPXX6qWVE,09:46.0,null,
TkwL8NblUsjJ030d,CHBrsQmuPXX6qWVE,31:25.9,null,
Wqrq9nYhFVTh5SAn,qPkqWtat9gOqYYla,43:25.6,06:50.6,23.41691545
eakX1taTxZ8B4gkd,qPkqWtat9gOqYYla,02:50.0,null,
FTgNdCQhdH2Jw52y,qPkqWtat9gOqYYla,09:13.8,null,
frgiA53axg3ieiMe,EhmQOWZJjXuoC5np,38:15.9,45:45.5,7.493408104
02Rp31bAGmw6asHZ,EhmQOWZJjXuoC5np,35:49.5,null,
8xPxhcjxF5CWA54i,EhmQOWZJjXuoC5np,07:44.9,null,
61q3IWHF90EeiF5h,VrHt5GggwVdwqRZN,29:03.6,null,
r0ydO8FkVYEsFbYr,null,04:11.1,null,
DlLyEM9KhzFvf0H5,VrHt5GggwVdwqRZN,38:54.1,null,
Ns990F0on1gCyspe,i8ZTOTOX0qUABEh8,27:02.0,null,
zBjUMdrRvuqyCNzn,i8ZTOTOX0qUABEh8,47:48.5,null,
3vYnd1mjiPdBfpme,xfXF3S13dqt0Bd3T,43:38.2,null,
ugXvKSgDJNTzZvqA,xfXF3S13dqt0Bd3T,17:24.6,24:34.6,7.166827731
o2JtlN9Qt2jxUyn3,eeiZeHpTH4o9E0ts,25:13.7,null,
sRoQB4L1uvmXtJmU,eeiZeHpTH4o9E0ts,04:41.3,null,
cvKVmxWLNk4tH3uf,eeiZeHpTH4o9E0ts,30:31.2,null,
5TPzgcP9H5N89YCN,SfnQEosaeXq3AWw2,46:22.3,null,
VDC8BD2dmrJyycrD,null,45:59.0,null,
pqShwhhSx8wWupOO,C7FqDZrdZa91XI8V,56:07.0,null,
lZia8Ktna58olDSp,C7FqDZrdZa91XI8V,03:52.2,null,
Zxu44asfwXmaZcMb,null,08:47.9,null,
Lbuc6L8NZAwEUH32,vCCiAdkh57dhYhmI,23:41.8,null,
v8khkRJrlaqCX2cY,vCCiAdkh57dhYhmI,40:52.3,null,
rgBoDHE007Geb1UE,5pWwUStzVAcga04R,11:52.0,27:38.1,15.76917099
ObRZyeBrFrT64d38,5pWwUStzVAcga04R,29:39.7,null,
7o0dPA1bXXixyTUu,5pWwUStzVAcga04R,29:33.5,null,
wdgbWXM318sDwjcV,LyPajHMJEjK8iKCE,33:00.1,null,
pxA4HVDCvuKH0Y8M,LyPajHMJEjK8iKCE,25:28.6,null,
N0sV7Xu64FrnUMI1,O0tzE4Otz2kZfJz2,21:06.5,null,
Z7z0F37eVF8ANhBO,UcmD28OLvLxYXnC3,57:19.5,null,
oPHhqKhn1e12C3fp,UcmD28OLvLxYXnC3,54:00.9,07:33.7,13.54786569
H9FjAw4nf87qwlRw,UcmD28OLvLxYXnC3,14:40.2,null,
EzW80vxqRd5hrwGn,yjpwwU6QmAWW9euj,05:05.1,null,
f5T7dWqRW2XJenv5,yjpwwU6QmAWW9euj,55:26.2,null,
cHS0mJCy2Dar2n4j,yjpwwU6QmAWW9euj,37:59.4,null,
RGr1adPpccjD3cNk,uxZfTECstb6hvA2O,00:43.9,null,
ysdtk5obLYTUjcfs,3OhDYgzw2507VljC,07:16.1,null,
g0luc7xfotEVkSo4,null,38:31.3,null,
LicduZW77OTYpU9I,1jwZ63l6S1SvKnhK,16:11.3,null,
tvDJQi7L1EQyOgvp,1jwZ63l6S1SvKnhK,02:27.5,null,
QZqymMcBoFAz3BnS,Mn6n7gjoo9QloC0V,41:46.0,null,
Zx1hxEHqXXJz3WO3,null,27:06.4,null,
LsWmFR6iAvuhRX8z,IoCPRphqhyRC87gP,50:39.3,null,
YemGFn7DbcdjK0nV,null,02:08.2,null,
fIv3SvAyxNKnJxAf,ubwpGeRY94bjNGPy,41:49.1,null,
2Tz087pbskJwJDxc,ubwpGeRY94bjNGPy,01:51.3,null,
uQoyLIZZ5FR0bR1n,ejubyk4fOi0W1YDC,12:08.8,null,
07EyzBOgIUwWoAyn,ejubyk4fOi0W1YDC,04:44.3,null,
PxJwbuNK105nDRZK,ejubyk4fOi0W1YDC,51:29.0,null,
L04kWurMCgJHjruO,null,32:53.7,null,
HvsLrhHqUxkZjDlG,v2SOFHeeBTJASWD2,19:33.6,null,
B2b5J3Ap49AVSSqt,0pd5p1DSDiZCWsVs,30:31.4,null,
qGUxEQOsZC6ssQje,AB6Ui9Adx8sAfZIG,59:40.4,null,
YnCbIUbzqWY6NWL8,null,48:05.7,null,
GURowVviqzeyFBLY,AB6Ui9Adx8sAfZIG,55:03.2,null,
wpSYsk5huiXV5V49,9P999E1DHa6ReicP,58:12.8,null,
t0bE4PF2mRpT6h1i,9P999E1DHa6ReicP,11:48.0,null,
trmrzYpZ7gSOkmk2,CuwwxcgHh9JewIjk,35:41.5,46:55.3,11.23064473
2omv2sNGQk2iX5gK,CuwwxcgHh9JewIjk,44:02.4,null,
cCP85r5kr5Pgoygf,6g8tmcTE1CQZFxSK,31:22.4,null,
CczxCa2ixiH53fhT,6g8tmcTE1CQZFxSK,44:32.5,null,
yREFCuJaprF5Tgh7,6g8tmcTE1CQZFxSK,48:09.5,56:16.8,8.121193984
RhOPdBSpxOR26bKt,Xwip2eWIuWb10SeJ,37:59.1,null,
krau8CLOWFq7nX8l,7rAiksuCL65Gxa7l,32:21.8,null,
zZC3ycqswlTTWopk,8TYMScjIP4aqnZJV,18:58.4,null,
ZnkwdwJYWHFYX7a2,8TYMScjIP4aqnZJV,49:55.9,null,
9LCbJrwh8ztHBaY0,8TYMScjIP4aqnZJV,08:25.2,null,
IH63vmVN4AfNMPWL,h31vTInhzjxocxYa,54:38.3,07:44.0,13.09381276
7MM1OBmnePDxJjzf,nrBQXA9g7hYSMArT,22:14.6,null,
2MPOmig9w5azyye7,nrBQXA9g7hYSMArT,45:31.8,null,
vbhgwXwbVGitTqrw,YEbLmkbjhrDH8JLz,34:43.9,null,
hIGb6KN5rZoDZoAh,YEbLmkbjhrDH8JLz,08:47.0,null,
3ly22ta05i9XYhkD,a1iOobx5WcAXwzvs,23:48.5,null,
2YKKNAYe2Jzw1uHa,null,21:18.3,null,
lKBnsLOnRL1ZTgBm,OQVg71eWkGF9LfH2,29:46.9,null,
eqcOPuCApsz1dIhu,ctlTgg1I7knQO1GU,19:18.1,null,
hVYv3qCkpHCAynao,ctlTgg1I7knQO1GU,04:24.4,14:41.5,10.28477946
tAlRaSIXvZJ2eS6W,pF0GKqTyBcRFFDxM,41:30.2,51:05.2,9.583317541
Lp0Bd7KOFI1zx6bB,c8ZyZCOV15sKiADm,53:15.8,null,
3RADyt9W39fE1lFZ,c8ZyZCOV15sKiADm,37:00.2,null,
yYpButQ0iUYj1QG3,c8ZyZCOV15sKiADm,42:52.6,null,
WC8mzshILdOBNZSX,5TSGR5hbW06jG3k6,52:41.9,null,
8rnGv3KB9BAeZPvq,GZI1Xh7D2Mp3FluQ,53:44.7,08:48.8,15.06715306
R6VUhQdXpB5QfNeP,GZI1Xh7D2Mp3FluQ,22:32.8,null,
w4QWwXd0fU6o9Ndd,null,04:52.5,null,
4nHzDKAOhF9YxxMu,null,16:41.2,37:31.5,20.83795175
yWCVjqFZxnR0bfbd,YkdaEMzpCJNGNIgy,40:36.7,null,
hrMOTktLiDfvxFvs,YkdaEMzpCJNGNIgy,01:39.5,null,
GtrEjWcNmzvQoYxL,qeO3ofSdtgTwfKJu,41:27.0,null,
JMtUNJRPjBUf5Sw2,SxN1Pyq9T5XV0fq1,58:45.5,18:44.7,19.98722126
ot8iaJ8Om2QQsvXj,SxN1Pyq9T5XV0fq1,41:23.6,null,
iNHhhFjXOG8ZqozK,R1L7Bpu9NP0fxm8l,26:51.2,null,
mhEjjgge3p8N1Jfl,PcXMXQncUXC6Yr0m,40:51.0,null,
ipjwrIbUVCdrsjRY,rwF1v80T6nWFO2mk,11:48.6,null,
ZqQ4XHN7Ry0GwgOB,null,36:08.0,null,
nsbJt0lNxiCXAkiJ,UseCFayzABEgTZCA,17:28.1,null,
h22R6sf1NXBdSN71,I4BcoHXYClT2ROmd,14:06.1,null,
0Xgei9yqioeiVwwB,I4BcoHXYClT2ROmd,31:24.6,null,
VPa9G11cvNPnOc5D,I4BcoHXYClT2ROmd,10:48.3,null,
cGG8efPksyKzXu7I,fy36S8uCh9mGEVWR,08:23.0,null,
ny4u6JcdixavPs3E,ng6lfa5PbWkRAsyK,39:01.4,null,
GavWI5MvuTIVzZoD,ng6lfa5PbWkRAsyK,16:07.9,null,
EGiPaLahrEs9lYbB,ng6lfa5PbWkRAsyK,11:22.5,null,
IALxV1ea173np879,ZjFq38uO3WaCkxoA,51:49.6,06:19.4,14.49644264
BqhO3eYjeGLQ7E25,ZjFq38uO3WaCkxoA,22:37.6,34:10.4,11.54702932
q77ZBxjf7Ha5VtDB,XfnwU4EZ5XKW9wlY,20:25.5,42:03.7,21.63727957
wJGQn5u6SJyZyC0L,null,13:36.3,null,
QaODVnyr7uPYEVCE,XfnwU4EZ5XKW9wlY,29:14.9,null,
SpMroKZ8iGoZnPfw,SZTccOOsg2L5FQcI,01:11.0,null,
8zFYDbIyQAxKoosC,VPlgCvopQyT3NquK,58:44.9,null,
p2ojiGuBVEgmugPB,Q1K09fYBjBpjdJwO,17:18.1,null,
qadkPl5VadmUcOFz,null,07:11.4,null,
DGrKM0z4VpgSQFHW,ho3Zk4EmVCsIk3qX,17:55.3,null,
ER4XI558iCA0awWf,O76Mv91GYbQmAx00,35:46.3,null,
D3dIkpQCBMlQIkjV,O76Mv91GYbQmAx00,13:15.0,null,
rrAUfrMcGJJTWe4v,30riDpOanaPnRPIZ,09:46.2,null,
CynnfkKFyPtk8fHo,rz9hn19aRvBdu9jt,39:26.7,47:45.1,8.306534444
BeIzWrTdzkgg9rNk,null,41:46.8,null,
1dfb8OVNBWc29m74,UREVApmreCHV4Vn8,39:06.5,54:30.7,15.40445479
xGIGzUMhNVMxnAX1,26RHcqRqQ1dQ0wtz,18:46.4,null,
NwkEpc6ulLDRuVU1,qsUiTmAK3epiFCOu,04:36.3,null,
AFqfoRcocp1tBzUd,AuBuhChrg7EWuhNX,06:32.0,null,
ylHSYwpqmtpaHscV,MpLDuJ8Fig14vwmG,48:49.1,null,
4wjbbZYPFymI4Bxb,MpLDuJ8Fig14vwmG,02:10.5,null,
EBofBWtHdb2ZvM11,xQ4US3oBFzdVTQxI,25:44.7,null,
ZiLVfppCSU2TfCjN,xQ4US3oBFzdVTQxI,56:44.1,null,
Bjdg1jOVnKIXZ3x0,xQ4US3oBFzdVTQxI,27:12.2,42:50.6,15.63956088
ZALC7H5wKpPXunMC,Cokd6br1IShWtiIE,25:50.7,null,
GGQZvR5LHd660ZDq,null,16:38.8,24:39.4,8.010815626
PMDpilIent9XAjXX,DZb3JzAN6RxzpsiG,06:29.3,null,
YUTXmWVSlG1pcijV,e3TjrcnbajU0DiAE,33:32.2,null,
FtvnLYFot2buknPM,p7n3ZegBM2sYWVS2,54:12.2,null,
P1dWACTU8GnM6ZlH,null,55:28.7,null,
iNYI631TuH14XIa2,oRrm4nvG5ATMMFuN,15:44.4,null,
ruzcCZxgJaykKufH,oRrm4nvG5ATMMFuN,22:35.5,null,
PTiKziELj0DyXLK2,oRrm4nvG5ATMMFuN,20:07.6,null,
AlGataSu5eAZIUOp,UUcDIMvDFXiHUxU0,23:01.3,null,
rq7nVxcPSHKMm2oK,null,11:32.3,null,
G6HJvykHyF1Pu1Eo,vhCdQ1h8feeNF16Z,10:13.3,null,
i6hFczY9LoqX8bAA,vhCdQ1h8feeNF16Z,43:50.6,null,
okHscFXJsHdPsT3G,dShwuhAFhNaLDkH6,48:46.2,58:07.2,9.350308346
fId7S7O2IQ5SH12D,ozj9qApM3z8YqgeQ,31:42.8,44:57.3,13.24099247
Zjuo52atknh4s7bu,ozj9qApM3z8YqgeQ,04:56.0,21:23.4,16.45586676
kGrIsYASJYH0MOkb,I5N0ASP3bSQ292gN,36:18.4,null,
WXLk6uOlAdbzK9MA,I5N0ASP3bSQ292gN,32:30.5,null,
j22ptR5I6DlXHW3U,DjKflPKvAdD8djRL,27:29.4,null,
rANxXceCeNN0Vzt0,DjKflPKvAdD8djRL,48:12.4,null,
SrqgizDiXpRlekmk,8Lr4nf3xUbJJvQEy,07:42.5,null,
bETpJ75JXATk2Rby,88He51yXQhgmNQDM,16:38.9,null,
6fv1ND666ee0DSpa,RZv3SWGLn8Bh3RJM,49:16.6,null,
OC4F7ksJQKJNmmfg,Voo5GRsnbnbUTDtF,29:45.9,null,
GENQhkstYcXbRRF7,x1415JLdaMiYOwX9,52:13.5,null,
5TzLMFf95IHhLRmH,vea5HKNYZR4YhZiK,27:02.8,null,
mcmMe8o15l3J4v9B,vea5HKNYZR4YhZiK,37:44.6,51:25.0,13.67261865
TfuXPht2l6kx9QTl,Mt4TONn4modM8WBN,01:37.4,null,
GQxyAKMgL3dAzsKd,Mt4TONn4modM8WBN,12:42.3,null,
8HZQdf1Pso7Spj8y,UKCRnbQ1O1Hoo1SS,31:08.6,50:27.3,19.31053091
RGQLND1Jhvc2KqfK,cMUpqL7evCMvJLFv,12:53.0,null,
khYhQei7B9pEMJ0g,hTXFfVFVWceV455L,39:09.8,null,
3rmu9WEOgqiKrE7o,hTXFfVFVWceV455L,56:07.8,null,
wHc11G59N8zTBbYi,hTXFfVFVWceV455L,18:26.7,34:17.4,15.84628615
1SN0Iyy6v9lK2eYK,1ERmc7g95EkEZPAH,53:22.2,null,
PttdOdWUkprRFbP2,Bp6DuvR9SqBmKktL,01:21.3,null,
nRPWREglfnJpM2gZ,b28wqKPOgDVrSlXM,01:06.8,14:24.2,13.29116601
qrWILqB3YPeompgN,null,34:26.1,null,
oJybV984puRKGyDT,F8EzJQOc4ZqDBAzA,31:37.4,null,
aYvUZaMycKVqR4oY,null,41:07.1,null,
1uiSJCeru9ry7xEx,e1niSujGSyPfM64o,26:35.5,null,
xpfUh5m5pdQDh8b9,e1niSujGSyPfM64o,41:51.1,54:32.9,12.6955234
Qz0pPCgzIaylAIdo,e1niSujGSyPfM64o,11:21.4,null,
aaMCTJg36yagFxMG,N8d7PzWiselguRxS,56:34.0,null,
cJUWLtUIsjgdJ3Df,N8d7PzWiselguRxS,28:02.9,null,
hn7d7r59wRPxhWGc,8eDVq40GrpuIzRbd,46:35.7,null,
9CZ4QhKaGrFB2FM5,8eDVq40GrpuIzRbd,20:59.2,null,
OW6aAa1kkWWJ1ZBL,null,52:34.4,null,
kISia1GHh5keQM5a,871IXRLIBTtSWLEk,46:31.4,null,
tPspXkRphFaCdfYT,null,52:55.5,null,
ySBel7IKm28pyx6O,cFyadFvR7M6QPMlI,22:22.3,null,
pEBXbN01Z2hxKbMT,poRUXLGjbX3nwQTG,00:02.2,null,
MIuxwzzbp5Li3JgX,HHXcdFAs3Re1V5Aw,41:31.7,null,
dxNtctuafAfzRWV1,HHXcdFAs3Re1V5Aw,22:38.1,null,
DJjex8POavsP9DqT,pZZ3LPIOwFJBh6NH,51:12.8,04:55.3,13.70761504
2chT3d7bPN4PwUq3,null,39:25.2,null,
uMHGxBCJaOcZlP90,null,44:28.5,null,
LKtHtORxpjXjwS4q,la7Z7CDUqa7X1BiR,22:28.1,35:01.6,12.55853329
hhbOBQc4iejNIrUh,la7Z7CDUqa7X1BiR,30:10.5,null,
XQbYkIJNDyPLe7eA,9Nq4iOR8ptRKGROu,33:09.2,null,
K6NXvhnSoJpoYubR,null,40:37.5,null,
rV0trnhxtqWSANr8,jO61lYhsEnCsallJ,38:47.9,null,
umOzYQQYgVGbXaW3,kSYbsh37jOc1R2Lm,06:14.9,null,
omvurEoDqgjajUET,TEoMbiO5zLX8ye43,44:34.1,null,
z69o049BME4KaR0b,null,12:14.0,null,
w1MoK7HVLzV4XJxg,bMBc9yEqnUnsgSOs,00:05.6,null,
bOWXSzflQp4CdW49,EIymQKzNWESX3MNo,22:30.3,null,
D4w3n0ZwnQ9ZqsOG,EIymQKzNWESX3MNo,55:14.6,null,
HE23E4SpoFd6UfPs,EIymQKzNWESX3MNo,23:28.2,null,
pl68oIB25DDJtDFQ,lAeuIV6DQi7m7LwA,05:48.4,24:21.6,18.55419607
kvib8zbkdz8gY0eZ,null,06:42.2,16:15.9,9.560489823
5RoT2tWP5w6CUwDg,lAeuIV6DQi7m7LwA,47:25.5,null,
fJh9LS3hcIcf2C7Y,null,26:06.0,null,
ylEp55RZUpaDWwTh,O6SLCcHV0610Ip4r,41:52.3,null,
aXmKI2M5X48kL3iZ,O6SLCcHV0610Ip4r,29:46.7,null,
Tr8laKvdPi5t9slI,O6SLCcHV0610Ip4r,21:08.8,null,
JQeS6NkqbfE3MUV9,xnQQYDOzCq1BmmEN,37:17.9,null,
kCv4k2MX18LQPxX7,yU0zZJwUxRwutMfx,58:19.4,null,
ixFJAe0kwbqnD8lV,GZ8ycyedqoFdAKUA,15:51.3,null,
VM813701XSfYKOOd,GZ8ycyedqoFdAKUA,18:06.5,null,
l2VzOVD6xtzaBaDm,GZ8ycyedqoFdAKUA,37:14.5,null,
kCzfdQn5tTglQWjH,SQvLYnSijgw7xrZ6,44:04.1,null,
vY8niuu3hb1vYjgJ,OXBAwM0XfzqyAv2J,23:21.9,null,
BYJjhylcGVeVCbpD,WtaIEfhR03fVHaGd,12:20.7,21:49.6,9.482555746
P3Ksp9voDkbqjyKn,j3doYLEo9Bibaocu,51:25.4,null,
b2VWP2rAdomkhHe6,rN7bZLBtIn4W9U29,22:58.8,null,
CJEQCzembRTH8tSR,rN7bZLBtIn4W9U29,33:33.2,null,
siGGrFAAhJzXPNHB,null,16:22.5,23:16.3,6.896514469
